"tip_label","kingdom","phylum","class","order","family","genus","species","order2","alpha","family2","hab1","hab2","habitat_preference","num_present","family_common"
"otu_161","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp013151775","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",5,"SG8-38"
"otu_4997","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","freshwater","freshwater",6,"SG8-38"
"otu_1783","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","SG8-38","SG8-38 sp001303415","Polyangiales",1,"SG8-38","freshwater","freshwater","freshwater",10,"SG8-38"
"otu_429","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","SG8-38","SG8-38 sp001303415","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",10,"SG8-38"
"otu_4617","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp013151775","Polyangiales",1,"SG8-38","freshwater","mud_and_shore","freshwater:mud_and_shore",10,"SG8-38"
"otu_9027","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp013151775","Polyangiales",1,"SG8-38","freshwater","freshwater","freshwater",5,"SG8-38"
"otu_4210","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","SG8-38","SG8-38 sp001303415","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",7,"SG8-38"
"otu_350","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","SG8-38","SG8-38 sp001303415","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",6,"SG8-38"
"otu_7091","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","SG8-38","SG8-38 sp001303415","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",5,"SG8-38"
"otu_7002","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","SG8-38","SG8-38 sp001303415","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",11,"SG8-38"
"otu_10491","Bacteria","Myxococcota",NA,NA,NA,NA,NA,"uncertain",0,"uncertain","terrestrial","terrestrial","terrestrial",5,"uncertain"
"otu_11233","Bacteria","Myxococcota",NA,NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","terrestrial","freshwater:terrestrial",5,"uncertain"
"otu_2375","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","terrestrial","terrestrial","terrestrial",4,"SG8-38"
"otu_4640","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",4,"SG8-38"
"otu_1257","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",15,"SG8-38"
"otu_11103","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","freshwater","freshwater",6,"SG8-38"
"otu_9067","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","freshwater","freshwater","freshwater",5,"SG8-38"
"otu_6691","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","freshwater","freshwater",4,"SG8-38"
"otu_16513","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","freshwater","freshwater",5,"SG8-38"
"otu_1638","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","mud_and_shore","freshwater:mud_and_shore",7,"SG8-38"
"otu_11840","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","mud_and_shore","freshwater:mud_and_shore",7,"SG8-38"
"otu_3595","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",4,"SG8-38"
"otu_1843","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",4,"SG8-38"
"otu_4219","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",5,"SG8-38"
"otu_11997","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp013151775","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",4,"SG8-38"
"otu_4352","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",7,"SG8-38"
"otu_11691","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",4,"SG8-38"
"otu_1482","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",11,"SG8-38"
"otu_8811","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",4,"SG8-38"
"otu_1659","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","mud_and_shore","mud_and_shore","mud_and_shore",7,"uncertain"
"otu_4591","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp013151775","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",5,"SG8-38"
"otu_4806","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",4,"SG8-38"
"otu_3658","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","terrestrial","terrestrial","terrestrial",8,"SG8-38"
"otu_13006","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","mud_and_shore","freshwater:mud_and_shore",6,"SG8-38"
"otu_5706","Bacteria","Myxococcota","Polyangia","Polyangiales",NA,NA,NA,"Polyangiales",1,"uncertain","freshwater","mud_and_shore","freshwater:mud_and_shore",4,"uncertain"
"otu_3398","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",4,"SG8-38"
"otu_344","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",5,"SG8-38"
"otu_61","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",20,"SG8-38"
"otu_6824","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","terrestrial","terrestrial","terrestrial",4,"SG8-38"
"otu_2455","Bacteria","Myxococcota","Polyangia","Polyangiales",NA,NA,NA,"Polyangiales",1,"uncertain","terrestrial","terrestrial","terrestrial",5,"uncertain"
"otu_1833","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",6,"SG8-38"
"otu_108","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",16,"SG8-38"
"otu_10518","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp013151775","Polyangiales",1,"SG8-38","mud_and_shore","mud_and_shore","mud_and_shore",5,"SG8-38"
"otu_11700","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp013151775","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",7,"SG8-38"
"otu_9038","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",4,"SG8-38"
"otu_1904","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","terrestrial","terrestrial","terrestrial",8,"SG8-38"
"otu_1823","Bacteria","Myxococcota","Polyangia","Polyangiales",NA,NA,NA,"Polyangiales",1,"uncertain","terrestrial","terrestrial","terrestrial",5,"uncertain"
"otu_1773","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",16,"SG8-38"
"otu_8327","Bacteria","Myxococcota","Polyangia","Polyangiales",NA,NA,NA,"Polyangiales",1,"uncertain","freshwater","terrestrial","freshwater:terrestrial",6,"uncertain"
"otu_8392","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","freshwater","freshwater",7,"uncertain"
"otu_2094","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","terrestrial","freshwater:terrestrial",5,"uncertain"
"otu_4503","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","generalist","generalist","generalist",5,"SG8-38"
"otu_8441","Bacteria","Myxococcota","Polyangia",NA,NA,NA,NA,"uncertain",0,"uncertain","freshwater","terrestrial","freshwater:terrestrial",5,"uncertain"
"otu_4519","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","freshwater","freshwater","freshwater",4,"SG8-38"
"otu_893","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","GCA-2699025","GCA-2699025 sp002699025","Polyangiales",1,"SG8-38","freshwater","terrestrial","freshwater:terrestrial",6,"SG8-38"
"otu_5410","Bacteria","Myxococcota","Polyangia","Polyangiales","SG8-38","JAADHO01","JAADHO01 sp009992505","Polyangiales",1,"SG8-38","freshwater","mud_and_shore","freshwater:mud_and_shore",5,"SG8-38"
"otu_5208","Bacteria","Myxococcota","Bradymonadia","REDH01","REDH01","REDH01","REDH01 sp007693585","REDH01",1,"REDH01","terrestrial","terrestrial","terrestrial",6,"uncommon"
"otu_13321","Bacteria","Myxococcota","Bradymonadia","Bradymonadales","GCA-2716585","GCA-2716585","GCA-2716585 sp002716585","Bradymonadales",1,"GCA-2716585","mud_and_shore","mud_and_shore","mud_and_shore",4,"uncommon"
"otu_3346","Bacteria","Myxococcota","Bradymonadia","Bradymonadales","GCA-2716585","GCA-2716585","GCA-2716585 sp002716585","Bradymonadales",1,"GCA-2716585","mud_and_shore","mud_and_shore","mud_and_shore",4,"uncommon"
"otu_13851","Bacteria","Myxococcota","B64-G9","B64-G9","B64-G9","JAAZNF01","JAAZNF01 sp011368045","B64-G9",1,"B64-G9","mud_and_shore","mud_and_shore","mud_and_shore",8,"uncommon"
"otu_6076","Bacteria","Myxococcota","Polyangia","Polyangiales","Ga0077539","SCUS01","SCUS01 sp004297725","Polyangiales",1,"Ga0077539","terrestrial","terrestrial","terrestrial",4,"uncommon"
"otu_5130","Bacteria","Myxococcota","Polyangia","Polyangiales","Ga0077539","SCUS01","SCUS01 sp004297725","Polyangiales",1,"Ga0077539","terrestrial","terrestrial","terrestrial",7,"uncommon"
"otu_9312","Bacteria","Myxococcota","Polyangia","Polyangiales","Ga0077539","SCUS01","SCUS01 sp004297725","Polyangiales",1,"Ga0077539","freshwater","terrestrial","freshwater:terrestrial",8,"uncommon"
"otu_9987","Bacteria","Myxococcota","Polyangia","Polyangiales","Ga0077539","SCUS01","SCUS01 sp004297725","Polyangiales",1,"Ga0077539","terrestrial","terrestrial","terrestrial",8,"uncommon"
